Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP_Bin,Health_GDP_Impact,CO2_per_Energy,Dependency_Ratio
0.036,37.55,4.605170185988092,55.625,9.57073837671504,19.119004094997955,0.071,4.465908118654584,295.75,0.04,0.2,0.22649999999999998,68.0,64.0,0.6,1,0.416,0.548,0.036,12.090824519274445,0.619,16.22245575637265,13.304686600863562,Low,1.3574492907448548,0.4356526499730848,0.8248175182481751
0.039,45.14999999999999,8.862200330487287,9.0,8.139440521874608,23.28300377119304,0.048,3.8918202981106265,295.75,0.047,0.2,0.12,64.0,61.0,0.6,1,0.436,0.533,0.031,16.376649974501717,0.422,19.955395112345702,19.19540791611303,Lower-Middle,1.117584181017266,0.9696655182859645,0.8761726078799249
0.017,44.1,6.558197802812269,39.0,9.57073837671504,20.696260183814093,0.037,5.978885764901122,189.75,0.012,0.4,0.127,78.0,69.0,1.3,1,0.223,0.701,0.076,11.405017262267613,0.523,17.182806422433504,15.424948670398354,Low,0.7657616268011214,0.6204105682209016,0.42653352353780316
0.038,45.14999999999999,6.536691597591305,12.0,9.57073837671504,21.670341595252516,0.118,4.248495242049359,295.75,0.1075,0.0,0.213,45.0,45.0,0.3,1,0.422,0.553,0.026,15.565054179765847,0.382,17.073607134447293,16.906553056777135,Low,2.557100308239797,0.6183760646266837,0.810126582278481
0.045,41.0,6.413458957167357,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.097,0.1,0.12,56.0,52.0,0.1,1,0.477,0.495,0.028,16.081034699839048,0.373,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.6067181618357678,1.02020202020202
0.022,37.55,13.039253470681322,22.0,11.865636563242488,26.623734076829976,0.087,6.423246963533519,200.0,0.035,0.2,0.098,56.0,53.0,1.0,1,0.297,0.651,0.052,17.745288978932827,0.622,23.05618612983354,22.81993315941418,High,2.3162648646842077,1.0134946224063925,0.5360983102918586
0.037,41.0,9.051344640485725,26.0,9.57073837671504,23.516790792176714,0.021,3.4965075614664802,239.0,0.071,0.1,0.12,54.0,52.0,0.5,1,0.428,0.538,0.034,16.112171135624376,0.179,20.350025877585416,19.93800336967164,Upper-Middle,0.493852606635711,0.8562641811686308,0.8587360594795538
0.035,37.55,9.5591645793702,36.0,9.717519354821976,24.907332837064843,0.065,4.787491742782046,189.75,0.055,0.2,0.12,63.0,60.0,0.4,1,0.421,0.548,0.031,17.389315888379492,0.331,18.358805350872576,20.833016701801586,Upper-Middle,1.618976634409215,0.8919195070144088,0.8248175182481751
0.031,37.55,6.931471805599453,55.625,9.57073837671504,22.082076836449613,0.084,5.568344503761097,189.75,0.063,0.1,0.098,48.0,49.0,0.6,1,0.388,0.578,0.033,13.992106588503423,0.215,17.747336210296442,18.28141868811311,Low,1.8548944542617676,0.6557225766619981,0.7283737024221455
0.041,44.4,8.831565879121063,26.0,9.905685136079615,23.855057742470212,0.072,3.6375861597263857,189.75,0.041,0.0,0.145,60.0,58.0,0.5,1,0.448,0.52,0.031,17.621580227607016,0.281,20.96934436032498,20.573605063553444,Upper-Middle,1.717564157457855,0.8098130258596337,0.9211538461538461
0.037,45.14999999999999,7.340186835320115,55.625,7.898411092811599,21.87792617543214,0.075,3.6375861597263857,270.0,0.061,0.0,0.12,56.0,55.0,0.4,1,0.421,0.552,0.027,15.657014497771279,0.375,18.46947091764561,18.30414693893237,Low,1.6408444631574104,0.8248873600872111,0.8115942028985507
0.019,45.14999999999999,10.161187107991946,11.0,9.177300517897983,24.50868364673419,0.067,5.645446897643238,189.75,0.015,0.4,0.12,77.0,73.0,1.0,1,0.235,0.696,0.069,16.171551200985352,0.659,21.96943569025974,20.23060751877253,Upper-Middle,1.6420818043311909,0.9984167304603319,0.4367816091954023
0.045,37.55,8.23880116587155,24.0,9.57073837671504,23.497789946365604,0.092,3.784189633918261,189.75,0.051,0.1,0.202,58.0,56.0,0.4,1,0.489,0.487,0.024,17.341494953029056,0.145,20.502619167077672,19.955395112345702,Upper-Middle,2.1617966750656357,0.7793969420357405,1.053388090349076
0.043,37.55,7.795234929002173,18.0,8.994048295611075,23.507671762251984,0.061,4.330733340286331,189.75,0.064,0.1,0.209,56.0,53.0,0.4,1,0.469,0.504,0.027,16.397013378497498,0.387,18.643824303266577,18.667540829696392,Upper-Middle,1.433967977497371,0.7799877185329873,0.9841269841269841
0.032,39.1,9.151545325465678,55.625,9.105090961257085,22.97000075842528,0.061,5.267858159063328,242.0,0.059,0.1,0.12,54.0,53.0,0.6,1,0.412,0.548,0.04,16.386363914014442,0.332,20.26755951397879,19.93800336967164,Lower-Middle,1.401170046263942,0.9056371051535013,0.8248175182481751
0.038,37.55,9.016391478941248,7.0,9.57073837671504,23.49189576078652,0.087,3.784189633918261,275.0,0.075,0.0,0.157,61.0,58.0,0.5,1,0.486,0.492,0.022,17.161822693123987,0.247,18.742764250367856,18.26985786584569,Upper-Middle,2.043794931188427,0.8529575851392114,1.032520325203252
0.014,38.6,8.348064228408266,14.0,7.81762544305337,22.94900092367573,0.046,4.969813299576001,295.75,0.016,0.3,0.192,78.0,71.0,1.3,1,0.205,0.689,0.105,14.901880547893,0.636,19.93800336967164,19.959696194235843,Lower-Middle,1.0556540424890835,0.9467474301695328,0.44992743105950656
0.018,40.9,10.73055355066186,8.0,9.357639058997062,24.691720278039895,0.053,5.739792912179234,295.75,0.034,0.5,0.207,74.0,67.0,1.0,1,0.227,0.714,0.059,16.018753985625754,0.534,20.490071951041326,20.56778093527424,Upper-Middle,1.3086611747361143,1.0360038122144128,0.40056022408963593
0.021,37.55,10.935853195385311,19.0,10.333872889604516,25.33203056835843,0.037,3.2188758248682006,295.75,0.039,0.0,0.13,70.0,69.0,0.4,1,0.317,0.637,0.046,18.833621016604774,0.305,18.450239555902648,20.542942284012735,High,0.9372851310292619,0.9648822870967373,0.5698587127158555
0.021,40.8,6.169610732491456,46.0,9.57073837671504,21.18410021744616,0.041,4.51085950651685,274.0,0.034,0.1,0.14,67.0,67.0,0.6,1,0.298,0.657,0.045,13.482747434071854,0.348,17.974393656948944,17.57671069691365,Low,0.8685481089152927,0.5836499317854391,0.5220700152207001
0.017,37.55,9.122710622015209,55.625,8.083637203141548,23.2385164870997,0.027,6.739336627357174,189.75,0.008,0.5,0.055,80.0,76.0,1.1,1,0.266,0.697,0.037,12.900643811741137,0.755,20.350025877585416,19.93800336967164,Lower-Middle,0.627439945151692,1.0043015168923906,0.43472022955523676
0.026,37.55,8.338305731356565,55.625,8.522180732927277,23.14294629231487,0.058,3.8501476017100584,189.75,0.037,0.0,0.12,73.0,68.0,0.6,1,0.318,0.631,0.05,16.480300516656513,0.198,21.00994740981536,19.406497542206473,Lower-Middle,1.3422908849542625,0.875671861858605,0.5832012678288431
0.012,45.14999999999999,15.930185667958272,38.0,14.738471792485036,29.411130025236343,0.05,5.37989735354046,295.75,0.014,0.3,0.058,76.0,74.0,0.6,1,0.181,0.735,0.084,21.014221296765218,0.492,24.638364108911425,24.814940170629345,High,1.4705565012618171,1.0121812255980773,0.36054421768707484
0.014,37.55,8.739055922830724,3.0,8.046549357283078,23.17758757229393,0.101,5.5909869805108565,295.75,0.015,0.3,0.158,77.0,70.0,0.9,1,0.173,0.685,0.142,15.309043894331532,0.529,20.418098451510463,19.611568311769158,Lower-Middle,2.3409363448016873,0.9660098649431674,0.45985401459854003
0.013,37.55,10.499297500207115,6.0,9.53524597222593,26.15540448099329,0.061,5.267858159063328,189.75,0.02,0.7,0.05,86.0,80.0,2.0,1,0.121,0.75,0.129,15.764872030060776,1.0,24.026776884688058,23.585638131812242,High,1.5954796733405907,0.9965877899658361,0.3333333333333333
0.021,45.14999999999999,14.513060034185445,29.0,13.492193017679538,28.16661283846142,0.037,3.970291913552122,258.0,0.046,0.1,0.083,67.0,64.0,0.6,1,0.302,0.648,0.051,20.910263650488922,0.309,23.396724593348015,23.073688259449945,High,1.0421646750230724,1.0014398798360227,0.5447530864197531
0.02,37.55,12.980776771342429,50.0,12.261020005680358,27.287390471583052,0.029,4.465908118654584,266.0,0.027,0.1,0.133,72.0,68.0,0.9,1,0.298,0.652,0.05,19.298964207910686,0.499,22.753779705134093,22.855299828864013,High,0.7913343236759085,0.9788671433858114,0.5337423312883435
0.009,45.14999999999999,13.973126085411186,22.0,13.120547730113904,29.33493016226584,0.096,8.32263709695394,295.75,0.002,0.8,0.020500000000000018,86.0,80.0,1.0,1,0.133,0.638,0.23,18.66323829803842,0.905,23.454772114150085,24.394643015949647,High,2.816153295577521,0.9895597785921348,0.5689655172413793
0.023,37.55,12.424123249778374,19.0,11.217802443863855,25.72079798010091,0.043,5.988961416889864,271.0,0.019,0.3,0.12,73.0,64.0,1.2,1,0.249,0.684,0.067,16.60799883907673,0.537,20.93514619679097,21.121370591319874,High,1.105994313144339,1.0168868998220002,0.4619883040935672
0.014,41.0,11.179199454017041,26.0,9.841346155998279,23.436618790804065,0.061,5.267858159063328,239.0,0.025,0.1,0.12,72.0,66.0,0.0,1,0.227,0.686,0.088,17.014204940594976,0.602,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,1.0311634084141696,0.4591836734693877
0.009,37.55,13.249115844947944,14.0,12.429076187043469,27.721318160194215,0.073,7.312553498102598,250.0,0.004,0.8,0.055,84.0,77.0,1.0,1,0.162,0.727,0.111,17.715670818440575,0.819,23.390355145062976,23.758314972925426,High,2.0236562256941775,0.9865992016435835,0.375515818431912
0.027,37.55,8.764053269347762,10.0,7.939515260662406,22.290705604299607,0.067,4.110873864173311,202.0,0.027,0.2,0.22649999999999998,74.0,65.0,1.0,1,0.3,0.655,0.044,15.510740954840209,0.353,19.632621720903668,19.801962565761276,Lower-Middle,1.4934772754880739,0.9803723148069615,0.5251908396946564
0.028,37.55,7.536363938404511,55.625,9.57073837671504,22.694765917553465,0.026,3.4011973816621555,295.75,0.059,0.1,0.226,68.0,66.0,0.6,1,0.368,0.595,0.037,15.671138636489061,0.331,19.76875389484946,19.186148590743098,Lower-Middle,0.59006391385639,0.7129458387699223,0.680672268907563
0.009,41.0,6.93828448401696,26.0,9.57073837671504,24.06823517621532,0.061,5.267858159063328,239.0,0.02,0.6,0.053,82.0,77.0,2.1,1,0.127,0.801,0.072,13.189324586462124,1.0,24.063084145634164,20.93595493116517,Upper-Middle,1.4681623457491346,0.6563670612925622,0.2484394506866417
0.018,37.55,12.286753611012315,17.0,11.193353608982997,26.234811866424156,0.04,5.846438775057725,189.75,0.007,0.6,0.05,77.0,72.0,1.2,1,0.277,0.675,0.048,17.157518146284453,0.709,23.62204658447904,22.842408745597933,High,1.0493924746569663,1.0076599108846076,0.48148148148148145
0.022,37.55,6.980075940561763,9.0,9.57073837671504,21.481313138102713,0.058,5.940171252720432,239.0,0.011,0.3,0.104,78.0,76.0,1.5,1,0.3,0.65,0.05,12.693716639595982,0.4,21.261512056872164,19.34493964944395,Low,1.2459161620099575,0.6603205653010296,0.5384615384615384
0.023,37.55,9.351145248567203,13.0,8.14757773620177,22.54787271943587,0.063,4.969813299576001,192.0,0.029,0.1,0.201,71.0,63.0,0.9,1,0.27,0.692,0.038,14.81346938354842,0.676,19.478471041572444,19.580701663883914,Lower-Middle,1.4205159813244597,1.022253706744662,0.44508670520231214
0.018,41.0,9.104535313079205,26.0,9.546669741249485,23.436618790804065,0.019,2.772588722239781,239.0,0.044,0.0,0.17,67.0,63.0,0.0,1,0.261,0.688,0.051,17.76543093978326,0.314,18.326370075470134,17.78580249038432,Lower-Middle,0.44529575702527724,0.8632616301115515,0.4534883720930233
0.023,37.55,8.231109840328154,31.0,9.23200401161221,23.495485404056822,0.059,3.6109179126442243,295.75,0.036,0.1,0.08,68.0,66.0,0.3,1,0.371,0.58,0.049,17.10562802527097,0.168,19.750404756229365,20.084606843564476,Upper-Middle,1.3862336388393524,0.804447479788587,0.7241379310344828
0.027,37.55,11.991622447284644,21.0,11.342279482613773,25.900350923341566,0.03,3.4339872044851463,295.75,0.073,0.1,0.14,67.0,65.0,0.6,1,0.354,0.602,0.043,18.96966482649456,0.366,20.721263835277743,21.03807657751637,High,0.7770105277002469,0.971588956819274,0.6594684385382059
0.025,43.8,11.309486496930354,37.0,10.609378189243436,26.019528330813955,0.042,4.51085950651685,195.0,0.025,0.3,0.077,72.0,65.0,0.9,1,0.353,0.61,0.037,18.352876340956875,0.453,21.8951285876639,22.156920769664577,High,1.0928201898941863,0.9741681520384146,0.6393442622950819
0.009,37.55,9.511999311358759,3.0,10.442346543814823,26.188877147729006,0.041,7.546446273746024,189.75,0.002,0.7,0.054,84.0,79.0,1.5,1,0.173,0.736,0.09,15.440172199148193,1.0,23.37495730444977,23.651789360860427,High,1.0737439630568892,0.8312979575418019,0.35733695652173914
0.018,45.14999999999999,9.450223039294668,37.0,9.194718991073225,24.626601651178692,0.034,4.418840607796598,256.0,0.009,0.1,0.102,77.0,71.0,0.8,1,0.251,0.671,0.078,16.843371193688903,0.183,20.76632532736471,20.534523713557263,Upper-Middle,0.8373044561400756,0.9269723910555594,0.4903129657228018
0.033,45.14999999999999,7.95892649305011,27.0,7.771067086065406,22.453536101099033,0.06,3.8066624897703196,224.0,0.045,0.1,0.22649999999999998,70.0,64.0,0.8,1,0.359,0.608,0.033,15.847248014227574,0.265,17.293669011626754,16.694709071442087,Lower-Middle,1.347212166065942,0.9074068656588496,0.6447368421052632
0.011,37.55,12.59568949750055,32.0,11.673597690359127,26.488168277624084,0.038,5.214935757608986,264.0,0.013,0.2,0.059,77.0,71.0,1.1,1,0.193,0.718,0.089,18.011242508416174,0.441,23.893329497445176,22.690518044152512,High,1.0065503945497152,0.9938527169031219,0.392757660167131
0.036,37.55,5.214935757608986,55.625,9.57073837671504,20.655308144833505,0.056,3.8501476017100584,276.0,0.052,0.0,0.11,68.0,64.0,0.4,1,0.473,0.496,0.031,13.879808425147004,0.295,17.249497794707484,18.035018277846262,Low,1.1566972561106763,0.4933369431501887,1.0161290322580645
0.022,41.0,10.87908439030769,26.0,10.029062375444195,23.821016204404913,0.021,4.564348191467836,239.0,0.051,0.0,0.12,69.0,61.0,0.6,1,0.292,0.666,0.041,15.43331259339371,0.484,20.350025877585416,19.93800336967164,Upper-Middle,0.5002413402925032,0.9864015652436218,0.4999999999999999
0.023,45.14999999999999,11.556406321581765,15.0,10.686201176455116,24.39532387425191,0.054,4.330733340286331,205.0,0.04,0.2,0.12,71.0,65.0,0.8,1,0.298,0.658,0.044,17.16760176052954,0.362,18.61130111182548,19.93800336967164,Upper-Middle,1.317347489209603,0.988893323594766,0.519756838905775
0.016,37.55,11.91992938849441,38.0,10.983817058359136,25.476267492020106,0.069,4.430816798843313,295.75,0.021,0.3,0.131,80.0,71.0,1.3,1,0.235,0.7,0.065,18.280642524916324,0.304,22.216169933349278,21.10852823841733,High,1.7578624569493875,0.9946688380210075,0.4285714285714286
0.013,37.55,8.36264243156764,6.0,7.630461261783627,23.202066655695656,0.055,5.337538079701318,295.75,0.015,0.5,0.128,80.0,74.0,0.9,1,0.228,0.671,0.101,14.865168568997074,0.522,21.299879201812203,21.097584216745496,Lower-Middle,1.276113666063261,0.9689681904486485,0.4903129657228018
0.01,41.0,6.249975242259483,26.0,9.57073837671504,23.436618790804065,0.072,7.99260665240021,239.0,0.002,0.8,0.12,75.0,69.0,0.8,1,0.2995,0.6425000000000001,0.052,11.26328392234979,0.878,20.350025877585416,19.93800336967164,Lower-Middle,1.6874365529378925,0.5912524763669086,0.5470817120622568
0.009,45.14999999999999,11.110924350303225,25.0,10.440828516957847,26.657312680219935,0.116,8.57035473953047,189.75,0.004,0.8,0.12,83.0,78.0,1.5,1,0.148,0.674,0.178,15.942523902865554,0.659,23.766835439962225,23.225766795217243,High,3.092248270905513,0.9711643115561404,0.4836795252225518
0.011,45.14999999999999,11.038479985296988,10.0,10.228718267933687,24.734607932385845,0.056,5.780743515792329,295.75,0.005,0.3,0.092,77.0,65.0,1.1,1,0.148,0.712,0.139,16.065749275960183,0.746,20.315297600123888,20.43291353727565,Upper-Middle,1.3851380442136074,0.9830578808642861,0.4030898876404495
0.012,45.14999999999999,11.598625983159758,4.0,11.016873504562854,26.878587309195893,0.105,8.427487278331744,189.75,0.004,0.8,0.12,83.0,78.0,1.1,1,0.168,0.661,0.172,16.206131527968537,0.976,23.17633776330042,23.76186601077548,High,2.8222516674655687,0.9651949801049096,0.5143721633888048
0.009,37.55,10.345798761764955,55.625,8.772145439245099,23.543210318898783,0.098,6.059123195581797,295.75,0.007,0.5,0.079,78.0,73.0,0.8,1,0.174,0.675,0.151,15.162526004237197,0.392,20.310776115411855,19.324898898640836,Upper-Middle,2.3072346112520807,1.0587029047087302,0.4814814814814814
0.01,37.55,10.707281253183137,18.0,9.792444253742804,24.58875422313208,0.076,6.175867270105761,295.75,0.011,0.5,0.111,77.0,70.0,1.4,1,0.133,0.683,0.183,15.816395786738335,0.723,22.118272138916154,21.046797563015478,Upper-Middle,1.8687453209580382,0.9921090164046821,0.4626647144948755
0.01,37.55,9.946786476931276,9.0,9.05543941075822,24.798665309103157,0.078,6.9584483932976555,196.0,0.005,0.6,0.104,80.0,74.0,1.1,1,0.153,0.672,0.175,15.301148318150378,0.575,22.834084914439643,20.571279481112676,Upper-Middle,1.9342958941100463,0.9891946110569074,0.488095238095238
0.012,37.55,8.950143756459262,8.0,7.8013913202914855,23.86450224497611,0.074,7.607381425639791,189.75,0.003,0.5,0.12,81.0,77.0,0.9,1,0.178,0.707,0.116,13.9141660450742,0.676,21.58657764445144,21.09964536484582,Upper-Middle,1.7659731661282319,1.016901013800492,0.4158415841584158
0.011,45.14999999999999,11.62404635775306,20.0,10.692944413233482,26.01402259023312,0.074,7.247792581767846,295.75,0.003,0.7,0.059,81.0,74.0,1.2,1,0.142,0.704,0.154,16.164445793074613,0.733,22.80483012413196,22.15022218002523,High,1.9250376716772508,0.9941077240218088,0.42045454545454547
0.011,37.55,10.74298362943121,6.0,9.868274796780383,26.469307411711785,0.111,8.743053050224676,189.75,0.003,0.9,0.12,81.0,77.0,1.2,1,0.18,0.654,0.167,15.528891101332572,0.868,22.464433520233722,22.929560269732278,High,2.938093122700008,0.9884718439962257,0.5305810397553516
0.012,45.14999999999999,9.816839745810455,7.0,8.624970783589669,23.669465154964755,0.063,6.796823718274855,189.75,0.004,0.7,0.078,81.0,71.0,1.3,1,0.154,0.671,0.175,14.101798659289598,0.681,21.068272976725677,20.398919781506166,Upper-Middle,1.4911763047627795,1.0199344981439236,0.4903129657228017
0.02,41.0,6.568077911411976,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.8,0.12,84.0,79.0,1.2,1,0.2995,0.6425000000000001,0.052,10.811383143621901,0.409,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.6213452341115522,0.5470817120622568
0.011,40.8,11.03238653380911,14.0,10.503147890002609,26.19008654584695,0.09,8.288785810426928,243.0,0.003,0.9,0.12,83.0,77.0,1.6,1,0.165,0.664,0.171,15.495099897167568,0.836,22.229562990682727,22.384726777637525,High,2.3571077891262253,0.9590754321603882,0.5060240963855421
0.013,45.14999999999999,12.797391952188166,7.0,12.472880867130643,28.572994928917918,0.117,8.441391477999955,189.75,0.004,0.8,0.12,85.0,78.0,0.9,1,0.184,0.648,0.168,17.990253810644365,0.783,24.751096595127986,24.555314465721402,High,3.3430404066833965,0.949863067772651,0.5432098765432098
0.008,45.14999999999999,13.52165614240115,15.0,12.7061507207494,28.826287837578302,0.115,8.448700194970938,215.0,0.004,0.8,0.12,83.0,78.0,1.1,1,0.134,0.658,0.208,18.219505744683758,0.743,24.617287791285367,25.23594785751031,High,3.315023101321505,0.986539285747898,0.519756838905775
0.01,45.14999999999999,11.370416753676897,19.0,10.226150593883155,26.407603400867036,0.094,7.8009820712577405,224.0,0.004,0.4,0.12,83.0,78.0,1.1,1,0.145,0.665,0.19,16.227259873342863,0.763,23.255294593882645,21.778970624951192,High,2.482314719681501,1.0128509018819283,0.5037593984962405
0.009,45.14999999999999,10.83139059973845,4.0,10.153000358870406,25.571407925080706,0.08,6.934397209928558,277.0,0.006,0.7,0.076,78.0,71.0,1.2,1,0.146,0.686,0.167,16.11809805095544,0.689,22.569829098372917,21.780708848923794,High,2.0457126340064566,0.9711638349517161,0.456268221574344
0.015,37.55,7.5822291942764615,5.0,8.58858318750291,23.254157568749644,0.094,8.224431573221159,189.75,0.002,0.9,0.103,84.0,80.0,1.1,1,0.209,0.669,0.121,12.669938728512815,0.936,20.147012409637323,20.210772157749172,Lower-Middle,2.1858908114624667,0.7907559486117416,0.4932735426008968
0.017,37.55,10.596659732783579,13.0,9.562404703357231,26.06745096280984,0.093,8.371242135931933,189.75,0.004,0.7,0.12,83.0,79.0,1.1,1,0.213,0.673,0.113,15.332867391431718,0.618,22.825813367462867,22.694286629811142,High,2.424272939541315,1.0032431089688751,0.48439821693907875
0.02,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,69.0,0.5,1,0.2995,0.6425000000000001,0.052,11.338488741019702,0.52,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.5470817120622568
0.009,45.14999999999999,12.914866771666297,6.0,12.044964485135417,28.351469821347713,0.094,8.072779333169498,285.0,0.003,0.5,0.04,85.0,80.0,1.5,1,0.14,0.657,0.203,17.897738981998117,0.683,24.413594240850415,24.221378170713116,High,2.665038163206685,0.9900269783319561,0.5220700152207002
0.019,37.55,9.051344640485725,55.625,7.822845290279774,22.47080138460802,0.061,5.267858159063328,189.75,0.02,0.1,0.143,72.0,68.0,0.5,1,0.275,0.659,0.067,14.38969456928405,0.56,20.350025877585416,19.93800336967164,Lower-Middle,1.3707188844610891,1.0258986010394733,0.5189681335356601
0.009,37.6,8.938137870372788,16.0,8.443546651247939,23.901722938511256,0.065,6.610696044717759,293.0,0.008,0.7,0.096,78.0,69.0,1.1,1,0.142,0.675,0.184,14.556283415417637,0.677,20.68556397080082,20.46319893282462,Upper-Middle,1.5536119910032318,0.946481041547207,0.48296296296296287
0.009,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.8,0.12,84.0,80.0,1.0,1,0.2995,0.6425000000000001,0.052,10.494629692640487,0.145,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.5470817120622568
0.012,45.1,9.515027043243787,22.0,8.86120833720818,24.32630172924542,0.07,6.663132695990803,189.75,0.006,0.6,0.06,79.0,68.0,1.6,1,0.152,0.693,0.155,14.946035833534188,0.668,20.756700613999765,20.65712603551024,Upper-Middle,1.7028411210471794,0.9648946374392897,0.443001443001443
0.012,37.55,9.290075339995036,19.0,8.347827345782498,24.675534503858028,0.072,8.934982049213234,189.75,0.002,0.9,0.12,84.0,78.0,1.4,1,0.176,0.684,0.14,13.136175548674087,0.885,22.13790467131846,21.98993171089254,Upper-Middle,1.7766384842777778,0.9938218792826209,0.4619883040935672
0.011,37.55,9.294129897705867,3.0,7.96693349840484,22.957430117546497,0.07,5.736572297479192,189.75,0.009,0.5,0.095,77.0,73.0,1.0,1,0.174,0.709,0.117,14.558503060104938,0.57,19.157844814713773,18.76427045543464,Lower-Middle,1.607020108228255,1.0364892189017831,0.4104372355430183
0.009,41.0,7.859413154693583,26.0,6.744059186311348,22.822980613429145,0.085,7.443078374348516,239.0,0.006,0.6,0.046,84.0,79.0,1.1,1,0.156,0.699,0.145,12.934849966228882,0.947,20.93676301201657,19.71814389409788,Lower-Middle,1.9399533521414776,1.014895801492083,0.43061516452074394
0.012,37.55,8.487970332739334,10.0,8.139440521874608,22.48312245455952,0.117,5.25227342804663,228.0,0.015,0.3,0.164,72.0,65.0,0.7,1,0.167,0.722,0.112,15.085845656841563,0.449,19.26224793394093,19.596254076843024,Lower-Middle,2.630525327183464,0.928718810787594,0.38642659279778396
0.02,41.0,9.051344640485725,26.0,9.57073837671504,22.400548058749116,0.044,8.769040810858803,239.0,0.003,0.8,0.12,75.0,69.0,0.6,1,0.2995,0.6425000000000001,0.052,10.514502343557455,1.0,20.350025877585416,19.93800336967164,Lower-Middle,0.985624114584961,0.8562641811686308,0.5470817120622568
0.012,37.55,7.8567067930958405,10.0,7.069023426578259,22.137875836637864,0.072,6.1675164908883415,295.75,0.006,0.4,0.095,77.0,72.0,1.9,1,0.195,0.681,0.125,13.337602168258957,0.631,20.455386393098,18.09217669086922,Lower-Middle,1.593927060237926,0.9736874436647345,0.4698972099853157
0.011,39.4,12.112195937813633,8.0,11.33172727696122,27.378909129746877,0.118,8.644178203170727,189.75,0.004,0.9,0.020500000000000018,83.0,79.0,1.2,1,0.175,0.671,0.154,16.625840233186707,0.871,23.65125445846739,23.7075326324417,High,3.230711277310131,0.9821978434799051,0.4903129657228017
0.013,40.7,10.954099365149055,7.0,10.384029211193527,26.76576969610291,0.1,9.070503426788383,189.75,0.003,0.9,0.12,83.0,79.0,1.1,1,0.188,0.662,0.15,15.402550089045748,0.791,22.390783960645752,23.408252098518293,High,2.6765769696102915,0.9622339473952038,0.5105740181268882
0.011,40.1,12.667461145893732,32.0,11.528208088501385,26.875571045538155,0.07,6.7580945044277305,295.75,0.005,0.6,0.12,81.0,72.0,1.2,1,0.15,0.715,0.135,17.45791886191605,0.609,23.024449949124968,22.931540250579104,High,1.881289973187671,1.0111151615944307,0.39860139860139865
0.01,42.6,10.865936416391367,5.0,10.066541338972426,26.156722955203296,0.108,7.751475318021456,295.75,0.003,0.5,0.12,82.0,76.0,1.2,1,0.151,0.668,0.18,16.173823692303106,0.606,23.285827731377122,22.268911616505907,High,2.824926079161956,0.9818728438780959,0.4955089820359281
0.011,43.5,11.273982761747044,9.0,10.464017208481234,25.827951443286437,0.059,6.126869184114185,222.0,0.012,0.4,0.141,77.0,70.0,1.1,1,0.15,0.701,0.148,16.823510870449436,0.538,21.21245916119841,21.363012241306667,High,1.5238491351538996,0.9834233983360039,0.42510699001426533
0.013,45.14999999999999,14.3698421232403,29.0,13.462105974846976,28.05296051600277,0.063,6.507277712385012,295.75,0.01,0.4,0.108,75.0,63.0,1.7,1,0.149,0.72,0.131,18.774048894471324,0.737,23.306432855977466,24.13008074409242,High,1.7673365125081746,0.9936203031725017,0.38888888888888895
0.011,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.053,8.107720061910534,239.0,0.003,0.1,0.054,86.0,80.0,1.0,1,0.2995,0.6425000000000001,0.052,10.33728093263115,0.941,20.350025877585416,19.93800336967164,Lower-Middle,1.2421407959126154,0.8562641811686308,0.5470817120622568
0.009,37.55,10.735592003983863,13.0,9.650979555092,24.33391347752989,0.107,6.304448802421981,279.0,0.007,0.4,0.173,77.0,71.0,1.3,1,0.169,0.694,0.137,15.80221120390094,0.552,20.67302462156119,20.824015740950713,Upper-Middle,2.603728742095698,1.0079441002073288,0.44092219020172924
0.011,45.14999999999999,10.493909630573262,18.0,9.788581624034771,25.190063717231894,0.09,7.277247726631484,257.0,0.007,0.8,0.12,79.0,72.0,1.1,1,0.151,0.726,0.123,15.500321028340618,0.547,21.571277728495538,21.486871481620902,Upper-Middle,2.2671057345508703,0.9726866789601851,0.37741046831955927
